aanreiken	280	0.9703939202	1.8866147639	0.9571428571	1.5084923176
aanreiker	250	0.7717896462	0.7447535704	0.748	0.6298388875
aanrekenen	250	0.9983340262	2.9353284899	0.996	1.898729886
aanrennen	243	0.8129698122	0.8888933949	0.7860082305	0.7444829338
aanrichten	249	0.9944938525	2.5423084321	0.9919678715	1.8434657072
aanrijden	283	0.9935024586	2.4839040194	0.9858657244	1.769232254
aanrijding	257	0.9991296122	3.1312269697	1	1.9599639845
aanrijgen	283	0.8630466917	1.0941102746	0.8374558304	0.9175892991
aanrijpen	268	0.8076924754	0.8694243868	0.7835820896	0.7368821337
aanroeien	301	0.6300031462	0.3318616793	0.6146179402	0.2764194577
aanroep	278	0.8791515503	1.1707559232	0.8525179856	0.9736792417
aanroepen	270	0.9575507745	1.7229451133	0.937037037	1.373394851
aanroeper	263	0.7965788162	0.8294631725	0.7718631179	0.7007483506
aanroeren	278	0.9081144403	1.3292329745	0.881294964	1.0903941258
aanroken	232	0.4095130207	-0.2287978457	0.4094827586	-0.2172452254
aanrollen	279	0.9132178449	1.3608398351	0.8888888889	1.1237688226
aanrommelen	276	0.9022959759	1.2947454712	0.8804347826	1.0866898232
aanruisen	227	0.509020097	0.0226119569	0.5022026432	0.0052451713
aanrukken	275	0.9697512881	1.8771508348	0.9563636364	1.5027284199
aanschaf	249	0.989497445	2.3078926131	0.9799196787	1.705224242
aanschaffen	279	0.9976109041	2.8216189289	0.9964157706	1.9047695335
aanschakelen	254	0.8398101136	0.9936777614	0.8031496063	0.7994737736
aanscherpen	269	0.9922461334	2.4202993941	0.9851301115	1.7609150154
aanschieten	266	0.9826837612	2.1126296643	0.969924812	1.6111691624
aanschijn	267	0.9078601651	1.3276926283	0.8801498127	1.0854659067
aanschouwelijk	44	0.994914694	2.5699740977	1	1.9599639845
aanschouwen	258	0.9977421438	2.839691912	0.996124031	1.9005243615
aanschrijven	255	0.9826906233	2.1127899127	0.968627451	1.5999582611
aanschuiven	220	0.9963179258	2.6799121469	0.9954545455	1.8909099676
aansjouwen	279	0.6820379902	0.4734053416	0.6630824373	0.39866051
aanslaan	249	0.9930446148	2.4595593272	0.9879518072	1.7935090412
aanslag	257	0.9915477214	2.3887770516	0.9844357977	1.7531749327
aanslagen	255	0.9841079638	2.1471156924	0.9764705882	1.671079974
aanslepen	282	0.994858291	2.5661505619	0.9893617021	1.8105356185
aanslibben	261	0.9162073465	1.3800043448	0.8927203065	1.1410925346
aansluiten	239	0.9974889674	2.8056150338	0.9958158996	1.8960775494
aansluiting	265	0.9957928294	2.6349752739	0.9924528302	1.8498191304
aansmeden	259	0.7879057112	0.7991756352	0.7567567568	0.6554747128
aansmeren	263	0.9844464053	2.1556988314	0.9771863118	1.6780055907
aansnede	262	0.7687668608	0.7347918385	0.7442748092	0.6190584372
aansnee	285	0.4728548946	-0.068095278	0.4736842105	-0.0627067779
aansnijden	254	0.9927519408	2.4447285934	0.9881889764	1.7963369489
aanspannen	269	0.9967722131	2.7236968146	0.9925650558	1.8513000838
aanspelen	234	0.8733316999	1.1422825309	0.8461538462	0.9496154359
aanspoelen	284	0.9922559706	2.4207609427	0.985915493	1.769799403
aansporen	312	0.9976984296	2.833568726	0.9967948718	1.9103377239
aansporing	257	0.9962253989	2.6715935713	0.9922178988	1.8467319949
aanspraak	275	0.9934124578	2.4790012486	0.9854545455	1.7645682015
aansprakelijk	250	0.9932863893	2.4722323537	0.988	1.7940825114
aanspreken	240	0.9926893021	2.4416232662	0.9875	1.7881612257
aanstaan	266	0.9873455754	2.236655733	0.977443609	1.6805150796
aanstaand	257	0.9790949721	2.0354058239	0.9688715953	1.6020526432
aanstaande	298	0.9979595437	2.8718386622	0.9966442953	1.9081189892
aanstaren	249	0.9867170029	2.2178363273	0.9759036145	1.6656500684
aanstekelijk	243	0.9968228743	2.7289179391	0.9958847737	1.897068257
aansteken	257	0.9972191321	2.7725594599	0.9922178988	1.8467319949
aansteker	246	0.9945517539	2.546000852	0.9918699187	1.8421914238
aanstellen	284	0.9959663206	2.6492376152	0.9929577465	1.856514335
aansteller	256	0.9956277834	2.6218873402	0.9921875	1.84633382
aanstellerig	262	0.9901160542	2.3307244977	0.9809160305	1.7154675386
aanstellerij	258	0.9855762776	2.1855650123	0.976744186	1.6737179389
aanstelling	269	0.9931477592	2.4649174631	0.9888475836	1.8042661663
aansterken	243	0.9836748548	2.1363574387	0.975308642	1.660004336
aanstichten	270	0.7916269288	0.8120792786	0.7666666667	0.6850167785
aanstichter	287	0.9455665278	1.6033067618	0.9233449477	1.2940602821
aanstippen	265	0.9905516174	2.3475612653	0.9849056604	1.7584013401
aanstoken	253	0.8965277964	1.2620121699	0.8735177866	1.0574282034
aanstoker	245	0.9579372882	1.7272352445	0.9387755102	1.3841042669
aanstomen	268	0.8262150147	0.9393131857	0.802238806	0.7964917503
aanstonds	238	0.9056446594	1.3144028225	0.8823529412	1.0949708399
aanstoot	259	0.9934462653	2.4808359204	0.9884169884	1.7990692822
aanstootgevend	266	0.9921577074	2.4161735097	0.984962406	1.7590357971
aanstormen	263	0.9851778837	2.1748116655	0.9733840304	1.6420948819
aanstort	225	0.3464814535	-0.3948373791	0.3466666667	-0.3736473963
aanstotelijk	273	0.9315225289	1.4872267163	0.9084249084	1.2159796505
aanstoten	260	0.9749946525	1.9598724969	0.9615384615	1.5419862989
aanstotend	246	0.9120191091	1.3532938231	0.8943089431	1.1483768939
aanstrepen	260	0.9795153139	2.0438398368	0.9653846154	1.5727823203
aansturen	245	0.9937465813	2.4975115992	0.987755102	1.7911744425
aanstuwen	267	0.9425934594	1.5769237053	0.925093633	1.3037404363
aantal	262	0.9993733242	3.2264522101	1	1.9599639845
aantappen	230	0.5759651104	0.1915818264	0.5565217391	0.1350040204
aantasten	279	0.9904433634	2.3433143212	0.9856630824	1.7669288581
aantekenen	273	0.9962434868	2.6732052635	0.9926739927	1.8527415333
aantekening	255	0.9977586009	2.842024956	0.9960784314	1.8998639166
aantellen	264	0.573081511	0.1842249618	0.5681818182	0.1630811446
aantijgen	269	0.9139493394	1.365482909	0.8921933086	1.138689428
aantijger	241	0.4149979426	-0.2147068453	0.4149377593	-0.2039638575
aantijging	250	0.9510463946	1.6550852286	0.928	1.3201048911
aantikken	255	0.9931404191	2.4645338149	0.9882352941	1.7968909026
aantocht	282	0.9926543509	2.4399007323	0.9858156028	1.7686616572
aantonen	274	0.9942851266	2.5292779626	0.9854014599	1.7639688354
aantonend	271	0.9786308674	2.0262588552	0.9667896679	1.5844135914
aantoning	255	0.638343732	0.3540351568	0.6235294118	0.2985359821
aantreden	271	0.9903648101	2.3402588286	0.9815498155	1.7220782166
aantree	240	0.1922033627	-0.8698054633	0.2041666667	-0.7757160406
aantreffen	266	0.9959174103	2.6451620892	0.992481203	1.8501931612
aantrekkelijk	270	0.9972756218	2.7792321836	0.9925925926	1.851664087
aantrekken	233	0.9972752369	2.7791862912	0.9957081545	1.8945314313
